Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2014-09-16,Perth,11.9,24.6,0,6.2,10.9,E,33,E,E,17,9,61,36,1020.5,1015.6,0,0,16.6,24.3,No,0,No
2014-09-17,Perth,12,26.2,0,4.8,10.6,SW,31,ESE,SSW,6,17,53,35,1015.9,1012.7,1,7,19.4,25.4,No,0,No
2014-09-18,Perth,11.2,24,0,5,10.8,SSW,35,S,SSW,11,20,66,49,1017.4,1016.7,0,0,18.5,21.7,No,0,No
2014-09-19,Perth,10.9,24.6,0,5.6,10.8,SSW,22,SE,SW,7,11,72,52,1023,1019.2,1,1,19.2,24.1,No,0,No
2014-09-20,Perth,13,34.2,0,5,11.1,N,46,NE,WNW,20,22,37,43,1014.1,1009.4,0,0,23.2,28.1,No,0,No
2014-09-21,Perth,15.9,21.9,0,6.8,2,NNW,56,N,NNW,22,4,55,94,1004.5,1008,7,8,21.7,14.4,No,35.8,Yes
2014-09-22,Perth,9.4,18.1,35.8,1,10.1,SSW,35,S,SW,15,17,63,52,1022.5,1021.9,1,4,14.1,16.9,Yes,0,No
2014-09-23,Perth,6.5,17.1,0,4,0,SSE,17,ENE,S,4,9,65,58,1027.5,1025.2,8,8,12.9,16.7,No,0,No
2014-09-24,Perth,6.8,21.6,0,2.6,10.9,W,28,E,WSW,7,11,66,48,1025.7,1022.4,6,3,16.1,20.8,No,0,No
2014-09-25,Perth,8.3,22.5,0,3.6,10.8,SW,24,W,WSW,2,11,66,58,1020.8,1018.2,6,5,16.9,21.1,No,0,No
2014-09-26,Perth,11.7,23,0,4,10.9,NNW,39,NNE,WNW,13,17,65,47,1016.5,1012.9,3,2,19,22.1,No,11.4,Yes
2014-09-27,Perth,15.4,18.2,11.4,4.4,3.1,SW,61,W,WSW,26,22,93,69,1006.2,1011.1,8,2,15.8,16.5,Yes,3.8,Yes
2014-09-28,Perth,13.9,20.3,3.8,5.2,6.2,WNW,35,NW,WNW,9,15,76,57,1016.8,1016.5,7,6,16.3,19.4,Yes,3.4,Yes
2014-09-29,Perth,12.6,21.6,3.4,2.8,7.7,SW,31,NW,W,9,11,93,65,1017.6,1017.4,7,5,16,20.6,Yes,0.6,No
2014-09-30,Perth,12.2,23.4,0.6,3.8,9.7,SW,26,ESE,SSW,11,11,57,53,1023.7,1020.2,5,1,16.7,21.8,No,0,No
2014-10-01,Perth,11.6,28.9,0,5.2,7.3,ENE,31,ENE,E,13,11,49,35,1018.7,1013.9,1,7,22,28,No,0,No
2014-10-02,Perth,16.4,24.7,0,5.8,9,SW,35,NNW,W,13,15,72,71,1013.9,1013,2,5,22.1,21.7,No,0,No
2014-10-03,Perth,11.1,22.4,0,5.6,11.4,SW,31,SSW,SW,7,13,68,54,1019.2,1017,3,3,19.2,22.2,No,0,No
2014-10-04,Perth,10.8,25.4,0,4.4,11.7,SSW,24,SSE,WSW,9,11,63,33,1017.5,1012.8,1,1,19.5,24.5,No,4.2,Yes
2014-10-05,Perth,13,19.7,4.2,5.2,6.1,WSW,57,NW,W,11,24,76,54,1008.7,1010.2,6,5,17.9,18.3,Yes,8.8,Yes
2014-10-06,Perth,10.8,19.4,8.8,4.4,11.1,S,31,SSE,WSW,15,15,56,48,1023.5,1021.7,4,2,14.8,18.2,Yes,0,No
2014-10-07,Perth,5.8,22.2,0,5.4,11.5,SW,26,SSE,WSW,6,15,58,42,1020.2,1016.8,6,6,16.1,20.6,No,0,No
2014-10-08,Perth,7.7,21.7,0,5,11.1,SW,30,E,W,4,13,58,55,1016.9,1016.3,1,3,18.6,19.8,No,5,Yes
2014-10-09,Perth,15.4,20.8,5,5.4,10.6,SSW,37,SSW,SW,17,17,63,47,1021.6,1021.9,6,1,19.1,20.3,Yes,0,No
2014-10-10,Perth,11.1,22.3,0,5.4,11.7,SW,31,SE,SSW,6,15,63,51,1024,1020.5,0,1,17.5,21.7,No,0,No
2014-10-11,Perth,9.7,21,0,6,9.6,SW,33,SSW,SW,11,17,64,51,1020.6,1018.1,7,5,17.7,19.5,No,0,No
2014-10-12,Perth,11.4,21.8,0,5,6.6,ESE,26,SE,SE,13,11,70,47,1021.9,1020.3,7,6,16.4,20.9,No,0,No
2014-10-13,Perth,10.2,25.8,0,5.8,11.8,SW,31,ESE,SW,13,19,51,45,1024.6,1020.8,0,0,16.5,23,No,0,No
2014-10-14,Perth,9.8,30.9,0,5.8,11.8,SSW,33,ENE,SSW,13,17,29,26,1020.7,1017,0,0,22.7,29,No,0,No
2014-10-15,Perth,10.8,35.4,0,8,11.9,SE,31,E,SSW,7,13,32,25,1015.4,1010.3,0,0,25.5,34.3,No,0,No
2014-10-16,Perth,16.2,27.8,0,9.6,11,W,39,NNW,WNW,7,19,46,54,1009,1009.8,1,1,24,23.5,No,0,No
2014-10-17,Perth,14.3,24.6,0,6.8,8.3,SSW,31,SSE,SSW,6,17,64,50,1015.5,1012.4,6,6,19.9,23,No,0.6,No
2014-10-18,Perth,16,25.2,0.6,6,7.7,ESE,37,ESE,SE,13,17,64,48,1011,1009.6,5,7,21.2,23.5,No,12,Yes
2014-10-19,Perth,13.8,19.3,12,5.8,2.5,SSE,35,SE,S,9,20,87,67,1015.6,1013,7,7,13.9,17.7,Yes,3,Yes
2014-10-20,Perth,10.3,21.1,3,1.8,11.7,WSW,33,SSW,SW,11,19,64,62,1018.1,1018.6,6,7,18.4,19,Yes,0,No
2014-10-21,Perth,8.2,25.1,0,5.4,12,WSW,28,ENE,SW,9,15,65,49,1022.6,1019.2,4,4,18.5,23.7,No,0,No
2014-10-22,Perth,15,31.9,0,6.2,11.6,WNW,46,NNE,NW,20,17,47,68,1014.3,1012.2,3,4,24.7,22.3,No,2.2,Yes
2014-10-23,Perth,14.3,23.4,2.2,6.4,10.4,SW,31,WSW,SW,11,17,64,62,1015.7,1016,3,4,20.6,21,Yes,0,No
2014-10-24,Perth,12.6,26,0,10,11.6,SSW,28,E,WSW,7,15,56,47,1017.9,1014.2,5,2,20.2,24.1,No,0,No
2014-10-25,Perth,13.4,22.3,0,6,5.3,WSW,31,WSW,WNW,17,15,57,63,1017.8,1017.7,7,7,20.4,21.3,No,0.2,No
2014-10-26,Perth,16.2,22.3,0.2,5,8,WSW,35,SW,SW,13,17,52,51,1022,1021.7,6,2,20.8,21.1,No,0.6,No
2014-10-27,Perth,10.1,24.7,0.6,5.2,12.5,SSW,35,E,SW,6,20,58,53,1023.2,1019.3,0,0,20,23.1,No,0,No
2014-10-28,Perth,13.4,29.9,0,4.3,8.2,ENE,28,E,SSW,9,15,55,47,1016.3,1012.5,7,7,20.5,26.8,No,0,No
2014-10-29,Perth,17.8,27.9,0,7.2,9.8,SSW,30,SSW,SW,7,15,59,55,1013.5,1011.8,7,7,22.3,25.5,No,0,No
2014-10-30,Perth,14.9,22.2,0,6,8.2,S,41,SSW,WSW,15,17,73,54,1014.5,1013.6,7,7,19.1,20.4,No,0.4,No
2014-10-31,Perth,14.9,23.8,0.4,5.4,11.2,SW,35,S,SW,15,17,48,47,1017.1,1015.6,1,4,18.6,22.2,No,0,No
2014-11-01,Perth,12,30.7,0,8,12.7,ENE,33,ENE,WSW,13,9,42,23,1018.2,1013.6,0,0,22,29.8,No,0,No
2014-11-02,Perth,13.4,23.1,0,8,9.2,WSW,33,WSW,W,9,17,67,60,1012.6,1013.3,7,7,21.3,21.7,No,0,No
2014-11-03,Perth,13.4,22.9,0,5.4,11.5,SW,37,SSE,SSW,13,22,55,39,1020.8,1021.2,5,1,19.4,20.6,No,0,No
2014-11-04,Perth,10.3,27.8,0,7.2,12.6,SW,31,SE,SSW,9,19,54,45,1022.9,1019.7,1,6,20.6,24.5,No,0,No
2014-11-05,Perth,12.2,28.6,0,7.4,12.4,SW,35,SSW,SW,9,13,56,44,1019,1014.9,2,6,21.1,25.9,No,0,No
2014-11-06,Perth,12.8,22.3,0,8,5.5,WSW,41,W,NW,9,17,62,58,1012,1008,8,7,18.4,20,No,2.2,Yes
2014-11-07,Perth,15.3,22.2,2.2,4.8,11.6,W,37,SW,SW,17,17,51,41,1013.8,1015.9,1,2,19.7,21.2,Yes,0,No
2014-11-08,Perth,11.8,26,0,8,12.8,SSW,37,E,SSW,9,24,53,49,1021.6,1019.3,1,1,19.5,22.1,No,0,No
2014-11-09,Perth,12.6,37.8,0,8.2,11.9,E,30,SE,E,11,9,42,15,1016.4,1010,0,3,24.9,37.1,No,2,Yes
2014-11-10,Perth,16.5,24.2,2,7,8.9,NW,37,NW,W,13,15,74,59,1015.1,1012.8,7,3,21,22.7,Yes,1.2,Yes
2014-11-11,Perth,14.2,24.7,1.2,7,12.3,SSW,35,WSW,WSW,11,15,47,52,1016.7,1015.9,6,3,22.2,23.8,Yes,0,No
2014-11-12,Perth,14.8,22.5,0,7.6,6.9,SW,46,S,SSW,13,22,44,52,1018.4,1016.8,7,7,19.3,19.3,No,0,No
2014-11-13,Perth,11,21.6,0,7.2,12.4,SW,44,S,SSW,20,17,49,32,1022.9,1021.1,2,2,15.6,19.9,No,0,No
2014-11-14,Perth,9.1,23.2,0,8.6,13.3,E,43,ESE,SW,15,17,42,42,1026.9,1022.6,2,1,16.4,21.2,No,0,No
2014-11-15,Perth,10.8,26,0,7.6,13,SW,35,NE,SW,15,17,46,33,1021,1015.8,2,4,19.8,23.7,No,0,No
2014-11-16,Perth,11.1,30.7,0,8,12.2,SW,28,SSE,SW,7,17,44,28,1014,1010.4,2,4,22.2,28.6,No,0,No
2014-11-17,Perth,13.6,27.9,0,8,13.1,WSW,26,NNE,SW,11,11,55,44,1012.8,1010.9,0,7,22.4,25.6,No,0,No
2014-11-18,Perth,15.2,25.9,0,7.8,8.5,SW,33,SSW,W,9,17,48,61,1008.9,1010,6,7,23.7,21.8,No,0,No
2014-11-19,Perth,14.6,24.1,0,7.6,13.1,SW,37,SSE,SW,9,20,55,53,1015.4,1015,1,6,20.9,21.9,No,0,No
2014-11-20,Perth,12.3,24.1,0,7.8,10.4,W,46,NW,WNW,17,17,68,59,1015,1012.8,6,4,20.4,22.5,No,4.6,Yes
2014-11-21,Perth,16.4,23.4,4.6,5.6,7.5,SSW,33,WSW,WSW,11,17,79,52,1012.7,1012.1,8,4,19.5,22.1,Yes,1,No
2014-11-22,Perth,13.8,23.6,1,5,8.9,SW,33,SSW,SW,6,19,63,48,1014.2,1014,7,4,19.6,22,No,0,No
2014-11-23,Perth,16.6,23,0,7.2,11.2,SSW,41,SW,SSW,15,19,56,47,1017.4,1016.8,6,1,19.5,20.9,No,0,No
2014-11-24,Perth,11.8,27,0,8,13.2,SW,39,ESE,SW,13,20,46,42,1022.1,1018.1,0,1,19.2,23.4,No,0,No
2014-11-25,Perth,14.5,34.7,0,9.8,12.9,ESE,41,ESE,ESE,13,11,43,18,1018.4,1013.1,3,2,22.8,33.8,No,0,No
2014-11-26,Perth,19.3,33.9,0,9.2,3.5,NE,43,E,SE,9,13,38,43,1012.1,1006.8,7,7,24.9,27,No,11.4,Yes
2014-11-27,Perth,19.3,27,11.4,4.6,5,NE,30,S,SSE,11,13,69,80,1011.3,1010.2,7,6,23.9,22.6,Yes,1.4,Yes
2014-11-28,Perth,18.4,24.9,1.4,3.2,6.7,SW,35,SW,SW,13,17,77,68,1010.4,1011,7,7,21.6,22.7,Yes,0,No
2014-11-29,Perth,18,25.4,0,6,9.9,SSW,35,S,SSW,11,20,65,58,1014.9,1012.6,7,1,20,22.8,No,0,No
2014-11-30,Perth,14.8,26.2,0,8.6,13,SW,35,NNE,WSW,11,15,49,56,1009.8,1007.6,1,7,24.1,23.8,No,0,No
2014-12-01,Perth,17.8,24.6,0,9.6,8.9,SSW,35,SW,WSW,17,15,59,71,1008.9,1008.4,5,7,21.5,21.7,No,0,No
2014-12-02,Perth,14.3,26.3,0,5.6,12.2,WSW,30,ESE,SSW,11,17,50,42,1014.8,1010.3,1,7,19.2,23.9,No,0,No
2014-12-03,Perth,13.1,26.9,0,8.2,11.6,SW,41,N,WSW,6,20,38,53,1010.3,1010.3,5,1,22.3,23,No,0,No
2014-12-04,Perth,13.6,25,0,9.2,12.5,SW,37,S,SSW,13,20,51,52,1017,1014.8,1,3,21.1,23.4,No,0,No
2014-12-05,Perth,16.2,24.5,0,8.2,0.9,ESE,31,E,SSE,13,9,64,50,1016.6,1014,8,8,18.7,24.1,No,0,No
2014-12-06,Perth,14.2,29.2,0,4,13.4,SW,33,ESE,SW,7,17,50,49,1014.1,1011.5,0,1,23.8,25.1,No,0,No
2014-12-07,Perth,14.7,30.2,0,8,12.8,SW,30,ENE,WSW,7,15,50,41,1010.6,1007.5,7,3,24.5,28,No,0,No
2014-12-08,Perth,18.1,24.7,0,9.6,11.1,SW,48,SW,SSW,20,22,57,53,1010,1010,4,7,22.5,23.2,No,0,No
2014-12-09,Perth,12.7,23.6,0,9.6,12.2,SW,48,SSE,SSW,15,24,52,42,1017.7,1016.6,6,4,18.4,22.2,No,0,No
2014-12-10,Perth,13,27.1,0,8,13.4,SSE,30,ESE,SSW,11,17,43,37,1022,1017.8,0,0,19.1,26.1,No,0,No
2014-12-11,Perth,16.8,33.4,0,9.6,13.4,ENE,37,NE,SSW,20,17,46,30,1015.8,1010.9,0,0,25.1,31.6,No,0,No
2014-12-12,Perth,18.7,24.7,0,11.8,11.1,SSW,50,SW,SW,20,28,66,57,1013,1013.2,6,0,22.7,23,No,0,No
2014-12-13,Perth,13,24.9,0,9.8,13,SW,44,S,SSW,9,24,53,46,1019.3,1015.5,1,0,19.7,22.8,No,0,No
2014-12-14,Perth,11.6,27.1,0,9.2,13.3,SSW,39,SSW,SW,9,20,42,45,1015.4,1012.2,1,0,21.2,23.4,No,0,No
2014-12-15,Perth,15.1,23.7,0,9,8.9,SSW,43,WSW,SW,7,20,54,52,1013.6,1012.4,7,6,20.5,21.5,No,0,No
2014-12-16,Perth,12.7,24.2,0,7.6,13.4,WSW,33,SE,WSW,9,20,54,44,1014.9,1011.9,1,0,18.7,21.9,No,0,No
2014-12-17,Perth,13.2,23.8,0,8.4,12.3,SW,44,SSE,SSW,15,22,50,46,1013.4,1011.8,1,0,19.2,22.7,No,0,No
2014-12-18,Perth,15.7,30.2,0,10,13.4,SW,35,ENE,SW,13,19,49,36,1017.3,1013.8,0,0,21.7,27.6,No,0,No
2014-12-19,Perth,15.4,38.6,0,11.6,13.2,SSW,50,ESE,SSW,11,19,33,28,1012.5,1007.2,0,1,29.2,33.6,No,0,No
2014-12-20,Perth,20.6,26.9,0,11.6,13,SSW,52,SW,SW,17,24,61,50,1008.1,1008.5,1,0,24.2,25.7,No,0,No
2014-12-21,Perth,16.3,28.8,0,11,13.2,SSW,41,SE,SSW,11,19,48,45,1017.4,1014.4,1,1,22.3,27.2,No,0,No
2014-12-22,Perth,16.5,29.3,0,10,13.1,SW,43,SE,SSW,9,24,60,42,1017.2,1014.5,1,1,23.6,26.8,No,0,No
2014-12-23,Perth,16.1,32.6,0,11.2,12.8,E,41,E,SE,17,13,50,24,1018.3,1015.2,7,3,22.6,32.1,No,0,No
2014-12-24,Perth,16.8,32.4,0,11.8,13.3,SE,44,ESE,SE,11,11,49,26,1019,1015.9,1,1,23,32,No,0,No
2014-12-25,Perth,15.4,32,0,12,13.3,ESE,35,E,SE,17,13,34,25,1021.7,1018.2,0,0,22.8,30.8,No,0,No
2014-12-26,Perth,14.9,33.5,0,12.4,13.3,ESE,33,ESE,SE,11,11,46,17,1020.8,1015.6,0,1,22.4,32.6,No,0,No
2014-12-27,Perth,16.8,34.9,0,11.2,13.3,SSW,37,NE,SW,17,19,28,16,1016.8,1013.7,5,3,28.8,34,No,0,No
2014-12-28,Perth,17.6,30.6,0,12,13.2,SW,41,SSE,SW,9,17,42,47,1016.8,1015.1,0,0,25.9,28,No,0,No
2014-12-29,Perth,19.1,34.4,0,12,13.3,SSW,35,ESE,SSW,13,20,38,40,1016.6,1013.1,0,0,26.7,30.3,No,0,No
2014-12-30,Perth,19.6,39.3,0,11,11.4,NE,46,NE,WSW,22,17,20,17,1009.6,1008.1,6,3,33.3,34.6,No,0,No
2014-12-31,Perth,19.2,27.5,0,12.2,9.5,SSW,37,S,SSW,13,19,74,52,1012.4,1010.5,8,1,21.3,26.2,No,0,No
2015-01-01,Perth,17.4,28.5,0,10.2,13.4,SSW,39,ESE,SSW,9,20,50,51,1011.3,1008.9,1,1,24,24.6,No,0,No
2015-01-02,Perth,15.5,26.3,0,9,8.1,SSW,41,S,SSW,17,22,64,57,1010.9,1009.8,7,1,20.1,24.5,No,0,No
2015-01-03,Perth,15.8,29.5,0,8.8,13.2,SW,41,SE,SSW,11,24,44,45,1015.9,1012.6,3,3,21.6,24.8,No,0,No
2015-01-04,Perth,16.2,34.7,0,9.4,13.2,SW,35,E,SW,9,19,43,28,1013.2,1009,0,0,24.9,34.3,No,0,No
2015-01-05,Perth,23.2,44.4,0,10.6,11.3,NE,37,NE,SW,17,17,30,23,1008.5,1005.5,0,2,33.9,39.5,No,0,No
2015-01-06,Perth,21,34.6,0,14,12,SW,37,SSW,SW,9,17,71,48,1009.4,1007.2,4,2,25.6,31.1,No,0,No
2015-01-07,Perth,19.9,34.2,0,11.2,13.2,E,41,SSE,SSE,20,15,51,29,1011.5,1009.3,2,1,24.1,33.7,No,0,No
2015-01-08,Perth,15.6,32.3,0,12.8,13.2,SE,43,ESE,SE,17,17,42,21,1016.2,1011.5,0,0,20.5,31.3,No,0,No
2015-01-09,Perth,15.2,30,0,12.6,13.1,SE,43,ESE,ESE,15,20,48,27,1016.9,1012.7,1,1,20.2,28.5,No,0,No
2015-01-10,Perth,16.2,30.6,0,11.4,13.2,ESE,41,E,ESE,19,19,45,21,1016.5,1011.9,1,0,22,30.1,No,0,No
2015-01-11,Perth,16.6,32,0,12.2,13.2,SW,37,ENE,SW,15,20,39,25,1011.7,1008.1,0,0,23.9,29.8,No,0,No
2015-01-12,Perth,15.2,35.8,0,12,13.2,SW,39,ENE,SW,11,22,25,21,1008.4,1006.3,0,0,27.8,32.2,No,0,No
2015-01-13,Perth,15.3,35.5,0,12.2,13.2,SW,35,SSE,SW,4,17,29,28,1008.9,1007.4,5,1,28.5,31.9,No,0,No
2015-01-14,Perth,17,29.7,0,10.4,12.7,S,28,WSW,WSW,6,13,56,52,1010.9,1011.3,0,0,25,26.8,No,0,No
2015-01-15,Perth,18.6,30,0,9.8,13.2,SW,43,SE,SW,13,26,53,48,1016.5,1013.9,1,0,23,26.6,No,0,No
2015-01-16,Perth,18.3,30.3,0,9.8,13.2,SW,39,ESE,SSW,7,17,49,38,1017.4,1014.1,0,0,24.8,29.5,No,0,No
2015-01-17,Perth,17.6,38,0,11.6,12,E,37,E,WSW,15,13,42,27,1012.2,1007.3,1,4,26,37,No,0,No
2015-01-18,Perth,18.7,29.5,0,10.8,12.6,WSW,28,NNW,WSW,7,15,66,61,1008.7,1010.3,4,7,26.8,26.3,No,0,No
2015-01-19,Perth,19.1,27.6,0,9.6,12.3,WSW,24,SW,W,9,11,59,50,1012.9,1011.7,6,5,24.1,26.1,No,0,No
2015-01-20,Perth,16.1,38.9,0,9.6,13.1,SW,20,SSW,WSW,6,9,58,27,1013.7,1010.2,0,0,25.4,38,No,0,No
2015-01-21,Perth,19.8,35.8,0,10,10.2,SSW,39,S,SSW,15,17,21,43,1013,1012.1,1,7,32.2,32.9,No,0,No
2015-01-22,Perth,22.6,29,0,10.6,6.2,SW,35,SE,SW,13,20,63,51,1016.8,1015.1,7,7,23.6,25.4,No,0,No
2015-01-23,Perth,15.9,30.4,0,8,13,SW,37,E,SSW,11,19,49,47,1015.4,1013.2,3,3,23.2,27.6,No,0,No
2015-01-24,Perth,16.4,29.6,0,10.8,12.7,SW,43,SSE,SW,13,20,45,51,1016.4,1013.6,7,6,21.4,25.9,No,0,No
2015-01-25,Perth,17.2,33.3,0,9.6,13.2,ESE,35,ESE,SE,17,13,48,18,1016.5,1012.9,1,0,22.8,32.4,No,0,No
2015-01-26,Perth,16.7,37.1,0,11.2,13.2,ESE,39,E,ESE,15,9,45,19,1013.2,1008.3,0,0,23.1,35.5,No,0,No
2015-01-27,Perth,21.2,40,0,12.8,12.3,NE,33,ENE,SSW,13,17,27,20,1008.2,1005.2,1,4,30.2,37.3,No,0,No
2015-01-28,Perth,22.4,36.8,0,14.2,12.9,SW,28,W,W,9,15,31,35,1008.1,1005.2,2,2,31.7,34.3,No,5.2,Yes
2015-01-29,Perth,23,33.9,5.2,10.6,7,ESE,35,SSW,SSW,7,13,89,38,1009.4,1007,4,1,23.9,33.6,Yes,13.4,Yes
2015-01-30,Perth,20.4,34.7,13.4,8.8,0.7,ESE,39,ENE,E,7,9,37,25,1011.5,1010.1,5,6,26.4,33.4,Yes,0,No
2015-01-31,Perth,19.5,31,0,10.6,2,E,39,E,E,17,9,51,26,1013.9,1013.1,8,8,23.7,29.9,No,0,No
2015-02-01,Perth,20.9,33.8,0,10.2,5.2,NW,57,ESE,ESE,11,13,50,30,1014.3,1011.6,7,3,23.1,32.8,No,9.6,Yes
2015-02-02,Perth,19.7,31.9,9.6,8.6,4.8,ESE,46,ENE,SE,11,9,56,90,1014.4,1015.1,7,7,25.6,22.6,Yes,11.8,Yes
2015-02-03,Perth,20.1,39.1,11.8,4,6.5,NE,50,NA,ENE,0,15,72,19,1016.8,1011.2,7,7,23.1,36.9,Yes,1.6,Yes
2015-02-04,Perth,19.8,32.6,1.6,8.2,12.6,ENE,31,NE,W,11,13,49,45,1015,1013.8,2,1,28.5,30.2,Yes,0,No
2015-02-05,Perth,18.9,30.9,0,8,12.2,SW,35,SSW,WSW,9,17,66,52,1015.8,1014.8,2,1,25.4,27.8,No,0,No
2015-02-06,Perth,18.5,29.7,0,9.8,12.3,SSW,39,SE,SSW,15,20,60,52,1018.8,1015.9,0,0,22.9,27.3,No,0,No
2015-02-07,Perth,19.2,32.8,0,9.2,12.5,ESE,33,E,SW,13,15,54,41,1018.3,1014.5,0,0,23.6,31.4,No,0,No
2015-02-08,Perth,20.6,39.5,0,9.6,12.5,ESE,30,E,WSW,11,11,52,24,1015,1012.7,1,1,27.4,38.1,No,0,No
2015-02-09,Perth,19.9,33.7,0,9.2,12,WSW,24,S,WSW,7,11,67,39,1018.3,1017.3,1,1,26,32.5,No,0,No
2015-02-10,Perth,18.5,34.9,0,8.8,12.4,SW,33,S,WSW,9,15,58,46,1019.1,1017.6,2,4,27.4,31.2,No,0,No
2015-02-11,Perth,20,36.4,0,10.6,12.4,E,35,E,SSW,13,13,51,33,1020,1015.6,4,1,25.1,34.7,No,0,No
2015-02-12,Perth,21.9,30.3,0,9.8,6.7,ENE,26,ENE,SW,9,11,57,49,1015.2,1012.6,7,7,25.1,28.2,No,0,No
2015-02-13,Perth,21.5,26.9,0,4.8,6.7,SW,31,NW,SW,9,15,77,63,1010.5,1009.9,7,7,24,24.5,No,0.4,No
2015-02-14,Perth,19.1,24.4,0.4,6.4,10.5,SW,43,SSW,SSW,13,22,54,45,1017.2,1016.8,5,0,21.6,23.2,No,0,No
2015-02-15,Perth,14.9,29.4,0,10,12.6,SSE,33,ESE,WSW,13,17,46,41,1021,1016.4,0,0,20.3,26.4,No,0,No
2015-02-16,Perth,17.1,34,0,9.8,11.6,E,35,E,SW,13,15,49,33,1015.8,1012.2,5,6,22.5,33.1,No,0,No
2015-02-17,Perth,18.6,32.5,0,8.8,1.2,E,28,E,SSW,13,7,39,35,1012.4,1012,7,8,27.3,31.9,No,0,No
2015-02-18,Perth,18.2,34.9,0,5,9.1,SSW,28,NNE,SW,6,13,65,44,1013.2,1012.7,3,7,24.9,31.7,No,0,No
2015-02-19,Perth,19.7,32.4,0,8,12,SSW,35,ESE,WSW,6,17,57,46,1014.9,1013.3,1,2,26,29.7,No,0,No
2015-02-20,Perth,19.8,30.3,0,9.8,10.5,SW,41,SE,SW,4,19,52,51,1015.2,1012.7,1,1,24.5,26.5,No,0,No
2015-02-21,Perth,16.7,26.7,0,8.2,12.1,SW,39,SSE,SW,9,17,61,50,1014.6,1011.7,1,0,21.1,25.7,No,0,No
2015-02-22,Perth,17.1,29.6,0,9,12.3,SW,41,SE,SSW,11,22,62,49,1014.9,1012.1,1,1,22.8,27.5,No,0,No
2015-02-23,Perth,16.1,33.8,0,10.4,12.1,ESE,44,E,E,17,13,46,25,1016.4,1011.3,0,0,21,32.5,No,0,No
2015-02-24,Perth,21,38.4,0,9.8,10.1,NW,41,NE,NW,17,20,38,41,1008.4,1006.8,1,2,30.8,33.9,No,0,No
2015-02-25,Perth,21.5,36,0,8.6,11.2,W,24,SW,WSW,6,13,62,45,1008.4,1005.9,1,1,29.2,32,No,0,No
2015-02-26,Perth,21.6,33.6,0,9.8,11.7,WNW,28,NE,W,7,15,62,54,1007,1004.6,2,1,28.8,29,No,0,No
2015-02-27,Perth,21.1,26.1,0,8,10.6,SSW,46,SSW,SSW,20,22,69,56,1009.3,1009.8,5,1,23.7,24.7,No,0,No
2015-02-28,Perth,18.3,30.8,0,7.8,12,SSW,31,SE,SE,11,13,57,26,1016.4,1012.7,1,1,22.6,29.9,No,0,No
2015-03-01,Perth,17.3,31.2,0,10,8.5,ESE,43,E,SSW,9,19,51,40,1010.8,1007.3,2,5,23.9,28.3,No,0,No
2015-03-02,Perth,19.6,28.6,0,8.4,8.9,SE,39,SE,SE,17,15,57,40,1014.6,1013.7,7,5,22.6,27.1,No,0,No
2015-03-03,Perth,17.5,30.6,0,8,11.4,SSW,35,E,SSW,17,17,60,44,1020.3,1016.7,1,4,22.4,29.3,No,0,No
2015-03-04,Perth,17.6,32.7,0,8,11.6,E,33,ESE,E,13,11,61,28,1022.2,1018.4,0,2,22.4,31.9,No,0,No
2015-03-05,Perth,18,33.3,0,9.6,11.9,NE,37,E,E,11,11,53,26,1023.7,1019.1,0,0,23.4,32.6,No,0,No
2015-03-06,Perth,18.6,32.6,0,9,11.8,SSW,37,E,SSW,11,15,52,38,1020.8,1016.7,0,1,24.5,29.8,No,0,No
2015-03-07,Perth,18.3,33,0,9.4,11.7,SSW,33,E,S,13,17,53,34,1018.6,1014.4,0,1,22.9,30.8,No,0,No
2015-03-08,Perth,19.5,31.1,0,10.8,11.7,SSW,37,E,WSW,11,17,44,38,1018.2,1015.6,0,1,24.5,29.5,No,0,No
2015-03-09,Perth,17.4,32.6,0,8.8,11.7,SSW,33,E,WSW,11,19,57,36,1017.2,1014.5,0,1,23.9,30.5,No,0,No
2015-03-10,Perth,15.6,31.7,0,9.4,11.7,SW,28,SSE,SSW,9,15,56,36,1015.5,1013.3,0,1,22.9,30,No,0,No
2015-03-11,Perth,16.6,34.5,0,9.4,11.6,E,31,ESE,SW,13,17,56,34,1016.4,1012.9,0,1,23.5,32.9,No,0,No
2015-03-12,Perth,19.8,37.9,0,10.4,11.4,ENE,24,ENE,SSW,9,13,43,28,1013.6,1010.5,0,1,27.3,35.4,No,0,No
2015-03-13,Perth,18.7,34.8,0,9.6,0.1,NE,24,NE,NW,13,4,27,32,1010.1,1010.2,7,8,30.8,31.3,No,4.8,Yes
2015-03-14,Perth,20.7,32.6,4.8,4.4,1.4,NE,37,ESE,SE,13,13,56,72,1005.8,1002.2,7,8,26.3,26.8,Yes,2.4,Yes
2015-03-15,Perth,21.3,26.5,2.4,3.4,9.8,WNW,35,WNW,W,17,17,79,61,1010.9,1011,6,4,23.7,24.8,Yes,0.2,No
2015-03-16,Perth,18.8,26.7,0.2,5.4,9.8,WSW,33,W,W,11,15,69,54,1012.7,1011.7,5,4,24,26.5,No,0,No
